pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
513,entailment,the tourists who brought the potters offended the musicians .,the tourists offended the musicians .,tourists brought potters tourists,,,,,,,,,,,,,,
514,entailment,the administrator that offended the lawyer brought the artists .,the administrator brought the artists .,administrator offended lawyer administrator,,,,,,,,,,,,,,
515,entailment,the curators who needed the essayist contacted the therapists .,the curators contacted the therapists .,curators needed essayist curators,,,,,,,,,,,,,,
516,entailment,the psychotherapists that offended the nurse called the author .,the psychotherapists called the author .,psychotherapists offended nurse psychotherapists,,,,,,,,,,,,,,
517,entailment,the administrator that found the tourist brought the artists .,the administrator brought the artists .,administrator found tourist administrator,,,,,,,,,,,,,,
518,entailment,the artist that called the musicians found the photographer .,the artist found the photographer .,artist called musicians artist,,,,,,,,,,,,,,
519,entailment,the sculptor that contacted the officer needed the therapists .,the sculptor needed the therapists .,sculptor contacted officer sculptor,,,,,,,,,,,,,,
520,entailment,the lawyers who expected the illustrators found the chaplains .,the lawyers found the chaplains .,lawyers expected illustrators lawyers,,,,,,,,,,,,,,
521,entailment,the lawyer who offended the designers recommended the directors .,the lawyer recommended the directors .,lawyer offended designers lawyer,,,,,,,,,,,,,,
522,entailment,the judge who contacted the artists disturbed the analyst .,the judge disturbed the analyst .,judge contacted artists judge,,,,,,,,,,,,,,
523,entailment,the analyst who expected the illustrator recommended the musicians .,the analyst recommended the musicians .,analyst expected illustrator analyst,,,,,,,,,,,,,,
524,entailment,the authors that introduced the lawyer needed the analysts .,the authors needed the analysts .,authors introduced lawyer authors,,,,,,,,,,,,,,
525,entailment,the illustrator who introduced the banker disturbed the administrator .,the illustrator disturbed the administrator .,illustrator introduced banker illustrator,,,,,,,,,,,,,,
526,entailment,the sculptor who offended the analyst contacted the author .,the sculptor contacted the author .,sculptor offended analyst sculptor,,,,,,,,,,,,,,
527,entailment,the therapists who needed the psychotherapist introduced the lawyers .,the therapists introduced the lawyers .,therapists needed psychotherapist therapists,,,,,,,,,,,,,,
528,entailment,the doctors that disturbed the counselor introduced the psychotherapist .,the doctors introduced the psychotherapist .,doctors disturbed counselor doctors,,,,,,,,,,,,,,
529,entailment,the tourist who deceived the analysts disturbed the photographers .,the tourist disturbed the photographers .,tourist deceived analysts tourist,,,,,,,,,,,,,,
530,entailment,the planner that expected the essayists brought the doctor .,the planner brought the doctor .,planner expected essayists planner,,,,,,,,,,,,,,
531,entailment,the doctor that introduced the administrators contacted the essayist .,the doctor contacted the essayist .,doctor introduced administrators doctor,,,,,,,,,,,,,,
532,entailment,the photographers that introduced the artist offended the psychotherapist .,the photographers offended the psychotherapist .,photographers introduced artist photographers,,,,,,,,,,,,,,
533,entailment,the musician that needed the counselor deceived the psychotherapist .,the musician deceived the psychotherapist .,musician needed counselor musician,,,,,,,,,,,,,,
534,entailment,the administrators who recommended the planners offended the musicians .,the administrators offended the musicians .,administrators recommended planners administrators,,,,,,,,,,,,,,
535,entailment,the psychotherapist that expected the artist found the sculptors .,the psychotherapist found the sculptors .,psychotherapist expected artist psychotherapist,,,,,,,,,,,,,,
536,entailment,the artists that contacted the therapist called the banker .,the artists called the banker .,artists contacted therapist artists,,,,,,,,,,,,,,
537,entailment,the colorists who brought the photographers deceived the potters .,the colorists deceived the potters .,colorists brought photographers colorists,,,,,,,,,,,,,,
538,entailment,the counselors that recommended the lawyer expected the judge .,the counselors expected the judge .,counselors recommended lawyer counselors,,,,,,,,,,,,,,
539,entailment,the artists who found the photographer deceived the therapists .,the artists deceived the therapists .,artists found photographer artists,,,,,,,,,,,,,,
540,entailment,the directors who introduced the psychotherapists deceived the author .,the directors deceived the author .,directors introduced psychotherapists directors,,,,,,,,,,,,,,
541,entailment,the lawyer that expected the sculptors called the planners .,the lawyer called the planners .,lawyer expected sculptors lawyer,,,,,,,,,,,,,,
542,entailment,the chaplain that contacted the planners offended the therapist .,the chaplain offended the therapist .,chaplain contacted planners chaplain,,,,,,,,,,,,,,
543,entailment,the administrator who disturbed the artist deceived the nurse .,the administrator deceived the nurse .,administrator disturbed artist administrator,,,,,,,,,,,,,,
640,entailment,the nurse and the counselors deceived the artist .,the nurse deceived the artist .,nurse nurse counselors,,,,,,,,,,,,,,
641,entailment,the administrator and the tourists needed the chaplain .,the administrator needed the chaplain .,administrator administrator tourists,,,,,,,,,,,,,,
642,entailment,the curator and the analysts introduced the tourist .,the curator introduced the tourist .,curator curator analysts,,,,,,,,,,,,,,
643,entailment,the photographer and the bankers offended the therapist .,the photographer offended the therapist .,photographer photographer bankers,,,,,,,,,,,,,,
644,entailment,the essayists and the photographer introduced the musicians .,the essayists introduced the musicians .,essayists essayists photographer,,,,,,,,,,,,,,
645,entailment,the photographers and the analyst needed the directors .,the photographers needed the directors .,photographers photographers analyst,,,,,,,,,,,,,,
646,entailment,the curators and the musicians needed the designers .,the curators needed the designers .,curators curators musicians,,,,,,,,,,,,,,
647,entailment,the counselor and the illustrators offended the directors .,the counselor offended the directors .,counselor counselor illustrators,,,,,,,,,,,,,,
648,entailment,the judge and the planner recommended the therapist .,the judge recommended the therapist .,judge judge planner,,,,,,,,,,,,,,
649,entailment,the doctor and the curator brought the psychotherapists .,the doctor brought the psychotherapists .,doctor doctor curator,,,,,,,,,,,,,,
650,entailment,the director and the planners disturbed the counselors .,the director disturbed the counselors .,director director planners,,,,,,,,,,,,,,
651,entailment,the tourists and the therapist introduced the planners .,the tourists introduced the planners .,tourists tourists therapist,,,,,,,,,,,,,,
652,entailment,the tourists and the chaplain deceived the doctors .,the tourists deceived the doctors .,tourists tourists chaplain,,,,,,,,,,,,,,
653,entailment,the musician and the artist called the officer .,the musician called the officer .,musician musician artist,,,,,,,,,,,,,,
654,entailment,the chaplain and the musicians contacted the doctors .,the chaplain contacted the doctors .,chaplain chaplain musicians,,,,,,,,,,,,,,
655,entailment,the curator and the judges brought the therapist .,the curator brought the therapist .,curator curator judges,,,,,,,,,,,,,,
656,entailment,the nurses and the psychotherapists needed the illustrator .,the nurses needed the illustrator .,nurses nurses psychotherapists,,,,,,,,,,,,,,
657,entailment,the counselor and the chaplains brought the planner .,the counselor brought the planner .,counselor counselor chaplains,,,,,,,,,,,,,,
658,entailment,the designer and the tourists needed the potters .,the designer needed the potters .,designer designer tourists,,,,,,,,,,,,,,
659,entailment,the chaplains and the designer recommended the judges .,the chaplains recommended the judges .,chaplains chaplains designer,,,,,,,,,,,,,,
660,entailment,the administrator and the analysts brought the nurse .,the administrator brought the nurse .,administrator administrator analysts,,,,,,,,,,,,,,
661,entailment,the artist and the therapist introduced the planner .,the artist introduced the planner .,artist artist therapist,,,,,,,,,,,,,,
662,entailment,the tourists and the photographers called the essayists .,the tourists called the essayists .,tourists tourists photographers,,,,,,,,,,,,,,
663,entailment,the authors and the nurse brought the lawyers .,the authors brought the lawyers .,authors authors nurse,,,,,,,,,,,,,,
664,entailment,the therapists and the director called the authors .,the therapists called the authors .,therapists therapists director,,,,,,,,,,,,,,
665,entailment,the directors and the lawyer called the author .,the directors called the author .,directors directors lawyer,,,,,,,,,,,,,,
