pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
1790,entailment,the musician advised the nurses who the lyricist brought .,the lyricist brought the nurses .,nurses lyricist brought,,,,,,,,,,,,,,
1791,entailment,the technologist disturbed the penciller who the potter brought .,the potter brought the penciller .,penciller potter brought,,,,,,,,,,,,,,
1920,neutral,the photojournalist next to the director found the lawyers .,the director found the photojournalist .,photojournalist found lawyers photojournalist director not know director found photojournalist,,,,,,,,,,,,,,
1921,neutral,the worker by the architect disturbed the actors .,the architect disturbed the worker .,worker disturbed actors worker architect not know architect disturbed worker,,,,,,,,,,,,,,
1922,neutral,the director next to the worker found the artist .,the worker found the director .,director found artist director worker not know worker found director,,,,,,,,,,,,,,
1923,neutral,the director by the architects brought the technologists .,the architects brought the director .,director brought technologists director architects not know architects brought director,,,,,,,,,,,,,,
1924,neutral,the lyricists by the architects found the sculptor .,the architects found the lyricists .,lyricists found sculptor lyricists architects not know architects found lyricists,,,,,,,,,,,,,,
1925,neutral,the chaplains by the technicians disturbed the tourist .,the technicians disturbed the chaplains .,chaplains disturbed tourist chaplains technicians not know technicians disturbed chaplains,,,,,,,,,,,,,,
1926,neutral,the tourists by the psychiatrist brought the technologists .,the psychiatrist brought the tourists .,tourists brought technologists tourists psychiatrist not know psychiatrist brought tourists,,,,,,,,,,,,,,
1927,neutral,the musicians by the photojournalists disturbed the designers .,the photojournalists disturbed the musicians .,musicians disturbed designers musicians photojournalists not know photojournalists disturbed musicians,,,,,,,,,,,,,,
1928,neutral,the technologist next to the artists contacted the lyricists .,the artists contacted the technologist .,technologist contacted lyricists technologist artists not know artists contacted technologist,,,,,,,,,,,,,,
1929,neutral,the judges next to the tourists mentioned the chaplain .,the tourists mentioned the judges .,judges mentioned chaplain judges tourists not know tourists mentioned judges,,,,,,,,,,,,,,
1930,neutral,the musicians by the lyricists mentioned the sculptor .,the lyricists mentioned the musicians .,musicians mentioned sculptor musicians lyricists not know lyricists mentioned musicians,,,,,,,,,,,,,,
1931,neutral,the lawyers next to the musicians contacted the sculptor .,the musicians contacted the lawyers .,lawyers contacted sculptor lawyers musicians not know musicians contacted lawyers,,,,,,,,,,,,,,
1932,neutral,the sculptor by the nurses disturbed the actors .,the nurses disturbed the sculptor .,sculptor disturbed actors sculptor nurses not know nurses disturbed sculptor,,,,,,,,,,,,,,
1933,neutral,the artisan next to the professors advised the architects .,the professors advised the artisan .,artisan advised architects artisan professors not know professors advised artisan,,,,,,,,,,,,,,
1934,neutral,the tourist by the actor supported the musician .,the actor supported the tourist .,tourist supported musician tourist actor not know actor supported tourist,,,,,,,,,,,,,,
1935,neutral,the artisans by the potters deceived the writer .,the potters deceived the artisans .,artisans deceived writer artisans potters not know potters deceived artisans,,,,,,,,,,,,,,
1936,neutral,the technicians by the musicians found the director .,the musicians found the technicians .,technicians found director technicians musicians not know musicians found technicians,,,,,,,,,,,,,,
1937,neutral,the chaplain by the sculptors deceived the technician .,the sculptors deceived the chaplain .,chaplain deceived technician chaplain sculptors not know sculptors deceived chaplain,,,,,,,,,,,,,,
1938,neutral,the actor by the designer thanked the technician .,the designer thanked the actor .,actor thanked technician actor designer not know designer thanked actor,,,,,,,,,,,,,,
1939,neutral,the judge next to the lyricist disturbed the nurses .,the lyricist disturbed the judge .,judge disturbed nurses judge lyricist not know lyricist disturbed judge,,,,,,,,,,,,,,
1940,neutral,the pencillers by the worker brought the lawyers .,the worker brought the pencillers .,pencillers brought lawyers pencillers worker not know worker brought pencillers,,,,,,,,,,,,,,
1941,neutral,the technician by the writers needed the chaplains .,the writers needed the technician .,technician needed chaplains technician writers not know writers needed technician,,,,,,,,,,,,,,
1942,neutral,the singers by the lawyer deceived the workers .,the lawyer deceived the singers .,singers deceived workers singers lawyer not know lawyer deceived singers,,,,,,,,,,,,,,
1943,neutral,the judges by the nurses addressed the professors .,the nurses addressed the judges .,judges addressed professors judges nurses not know nurses addressed judges,,,,,,,,,,,,,,
1944,neutral,the lyricists next to the technologist deceived the artisans .,the technologist deceived the lyricists .,lyricists deceived artisans lyricists technologist not know technologist deceived lyricists,,,,,,,,,,,,,,
1945,neutral,the architect next to the potter deceived the psychiatrists .,the potter deceived the architect .,architect deceived psychiatrists architect potter not know potter deceived architect,,,,,,,,,,,,,,
1946,neutral,the designers by the lawyers supported the psychiatrists .,the lawyers supported the designers .,designers supported psychiatrists designers lawyers not know lawyers supported designers,,,,,,,,,,,,,,
1947,neutral,the technologists next to the actor brought the lyricist .,the actor brought the technologists .,technologists brought lyricist technologists actor not know actor brought technologists,,,,,,,,,,,,,,
1948,neutral,the tourists by the worker brought the technologists .,the worker brought the tourists .,tourists brought technologists tourists worker not know worker brought tourists,,,,,,,,,,,,,,
1949,neutral,the potters by the lyricists deceived the artisans .,the lyricists deceived the potters .,potters deceived artisans potters lyricists not know lyricists deceived potters,,,,,,,,,,,,,,
1950,neutral,the architects by the musician found the doctors .,the musician found the architects .,architects found doctors architects musician not know musician found architects,,,,,,,,,,,,,,
1951,neutral,the singers next to the engineers found the artists .,the engineers found the singers .,singers found artists singers engineers not know engineers found singers,,,,,,,,,,,,,,
2080,neutral,the lyricists by the colorists mentioned the chaplain .,the chaplain mentioned the lyricists .,lyricists mentioned chaplain not know chaplain mentioned lyricists,,,,,,,,,,,,,,
2081,neutral,the actor next to the engineer mentioned the musicians .,the musicians mentioned the actor .,actor mentioned musicians not know musicians mentioned actor,,,,,,,,,,,,,,
2082,neutral,the writer by the judge needed the chaplain .,the chaplain needed the writer .,writer needed chaplain not know chaplain needed writer,,,,,,,,,,,,,,
2083,neutral,the technicians by the doctor contacted the professors .,the professors contacted the technicians .,technicians contacted professors not know professors contacted technicians,,,,,,,,,,,,,,
2084,neutral,the singers by the psychiatrist advised the designer .,the designer advised the singers .,singers advised designer not know designer advised singers,,,,,,,,,,,,,,
2085,neutral,the lyricist by the professors brought the colorists .,the colorists brought the lyricist .,lyricist brought colorists not know colorists brought lyricist,,,,,,,,,,,,,,
2086,neutral,the tourists next to the director mentioned the sculptors .,the sculptors mentioned the tourists .,tourists mentioned sculptors not know sculptors mentioned tourists,,,,,,,,,,,,,,
2087,neutral,the chaplain next to the psychiatrist contacted the lawyers .,the lawyers contacted the chaplain .,chaplain contacted lawyers not know lawyers contacted chaplain,,,,,,,,,,,,,,
2088,neutral,the artist next to the singer mentioned the musicians .,the musicians mentioned the artist .,artist mentioned musicians not know musicians mentioned artist,,,,,,,,,,,,,,
2089,neutral,the sculptors by the tourists disturbed the engineers .,the engineers disturbed the sculptors .,sculptors disturbed engineers not know engineers disturbed sculptors,,,,,,,,,,,,,,
2090,neutral,the lawyers by the potter supported the lyricist .,the lyricist supported the lawyers .,lawyers supported lyricist not know lyricist supported lawyers,,,,,,,,,,,,,,
2091,neutral,the artisans next to the photojournalist contacted the workers .,the workers contacted the artisans .,artisans contacted workers not know workers contacted artisans,,,,,,,,,,,,,,
2092,neutral,the actors by the artist mentioned the lawyer .,the lawyer mentioned the actors .,actors mentioned lawyer not know lawyer mentioned actors,,,,,,,,,,,,,,
2093,neutral,the artists by the photojournalists contacted the writer .,the writer contacted the artists .,artists contacted writer not know writer contacted artists,,,,,,,,,,,,,,
2094,neutral,the penciller by the singer found the professor .,the professor found the penciller .,penciller found professor not know professor found penciller,,,,,,,,,,,,,,
2095,neutral,the technologists by the chaplain mentioned the actors .,the actors mentioned the technologists .,technologists mentioned actors not know actors mentioned technologists,,,,,,,,,,,,,,
2096,neutral,the technicians next to the tourists contacted the photojournalists .,the photojournalists contacted the technicians .,technicians contacted photojournalists not know photojournalists contacted technicians,,,,,,,,,,,,,,
2097,neutral,the engineers by the penciller contacted the psychiatrist .,the psychiatrist contacted the engineers .,engineers contacted psychiatrist not know psychiatrist contacted engineers,,,,,,,,,,,,,,
2098,neutral,the colorist by the artists contacted the musicians .,the musicians contacted the colorist .,colorist contacted musicians not know musicians contacted colorist,,,,,,,,,,,,,,
2099,neutral,the musicians by the artisans mentioned the actor .,the actor mentioned the musicians .,musicians mentioned actor not know actor mentioned musicians,,,,,,,,,,,,,,
